bidder_tender_id,tender_id,bidder_id,bid_submission_date,bid_status,participation_status,bid_amount,documents_submitted_count,submission_completeness,scenario,difficulty_level,synthetic_flag
BT-002641,TND-000667,BID-001315,2025-07-01,SUBMITTED,ACTIVE,143090500.0,6,1.0,PARTIAL_COMPLIANCE,MEDIUM,True
BT-002642,TND-000667,BID-001311,2025-07-01,SUBMITTED,ACTIVE,136274100.0,6,1.0,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-002643,TND-000667,BID-000210,2025-07-01,SUBMITTED,ACTIVE,156780400.0,6,1.0,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-002657,TND-000671,BID-001746,2025-08-28,SUBMITTED,ACTIVE,229783700.0,5,0.833,INCONSISTENT_DOCUMENT,MEDIUM,True
BT-002658,TND-000671,BID-001198,2025-08-28,SUBMITTED,ACTIVE,223591800.0,6,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-002659,TND-000671,BID-001875,2025-08-28,SUBMITTED,ACTIVE,243270200.0,5,0.833,PARTIAL_COMPLIANCE,MEDIUM,True
BT-002660,TND-000672,BID-001839,2026-03-11,SUBMITTED,ACTIVE,14198700.0,4,0.571,MISSING_DOCUMENT,EASY,True
BT-002661,TND-000672,BID-000374,2026-03-11,SUBMITTED,ACTIVE,16470100.0,7,1.0,FULLY_COMPLIANT,EASY,True
BT-002662,TND-000672,BID-001231,2026-03-11,SUBMITTED,ACTIVE,14437400.0,6,0.857,MINOR_ISSUES,EASY,True
BT-002672,TND-000675,BID-000421,2026-05-02,SUBMITTED,ACTIVE,214988700.0,6,0.857,FULLY_COMPLIANT,MEDIUM,True
BT-002673,TND-000675,BID-001680,2026-05-02,SUBMITTED,ACTIVE,216847800.0,6,0.857,FULLY_COMPLIANT,MEDIUM,True
BT-002674,TND-000675,BID-001487,2026-05-02,SUBMITTED,ACTIVE,178782200.0,6,0.857,MINOR_ISSUES,MEDIUM,True
BT-002675,TND-000675,BID-000369,2026-05-02,SUBMITTED,ACTIVE,200595300.0,6,0.857,PARTIAL_COMPLIANCE,MEDIUM,True
BT-002681,TND-000677,BID-001615,2025-06-17,SUBMITTED,ACTIVE,56831600.0,7,1.0,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-002682,TND-000677,BID-000430,2025-06-17,SUBMITTED,ACTIVE,67989100.0,6,0.857,MINOR_ISSUES,MEDIUM,True
BT-002683,TND-000677,BID-000178,2025-06-17,SUBMITTED,ACTIVE,60871700.0,5,0.714,PARTIAL_COMPLIANCE,MEDIUM,True
BT-002684,TND-000677,BID-000802,2025-06-17,SUBMITTED,ACTIVE,65176100.0,7,1.0,PARTIAL_COMPLIANCE,MEDIUM,True
BT-002685,TND-000677,BID-000655,2025-06-17,SUBMITTED,ACTIVE,61390300.0,6,0.857,INCONSISTENT_DOCUMENT,MEDIUM,True
BT-002689,TND-000679,BID-000102,2026-09-17,SUBMITTED,ACTIVE,265812000.0,5,0.833,FULLY_COMPLIANT,MEDIUM,True
BT-002690,TND-000679,BID-001577,2026-09-17,SUBMITTED,ACTIVE,214285400.0,6,1.0,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-002691,TND-000679,BID-001399,2026-09-17,SUBMITTED,ACTIVE,204281700.0,6,1.0,MINOR_ISSUES,MEDIUM,True
BT-002697,TND-000681,BID-001529,2025-06-22,SUBMITTED,ACTIVE,191280100.0,5,0.833,PARTIAL_COMPLIANCE,MEDIUM,True
BT-002698,TND-000681,BID-000871,2025-06-22,SUBMITTED,ACTIVE,143650700.0,5,0.833,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-002699,TND-000681,BID-000939,2025-06-22,SUBMITTED,ACTIVE,181877400.0,5,0.833,MINOR_ISSUES,MEDIUM,True
BT-002700,TND-000681,BID-001757,2025-06-22,SUBMITTED,ACTIVE,187648500.0,5,0.833,PARTIAL_COMPLIANCE,MEDIUM,True
BT-002701,TND-000681,BID-000977,2025-06-22,SUBMITTED,ACTIVE,170129600.0,6,1.0,HARD_AMBIGUOUS_CASE,MEDIUM,True
BT-002702,TND-000682,BID-000747,2025-07-01,SUBMITTED,ACTIVE,195719800.0,6,1.0,PARTIAL_COMPLIANCE,MEDIUM,True
BT-002703,TND-000682,BID-001640,2025-07-01,SUBMITTED,ACTIVE,264606100.0,6,1.0,PARTIAL_COMPLIANCE,MEDIUM,True
BT-002704,TND-000682,BID-000241,2025-07-01,SUBMITTED,ACTIVE,241334400.0,6,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-002705,TND-000682,BID-001117,2025-07-01,SUBMITTED,ACTIVE,232897800.0,5,0.833,INVALID_DOCUMENT,MEDIUM,True
BT-002706,TND-000683,BID-000560,2025-03-22,SUBMITTED,ACTIVE,107762700.0,5,0.833,MINOR_ISSUES,MEDIUM,True
BT-002707,TND-000683,BID-001111,2025-03-22,SUBMITTED,ACTIVE,122871400.0,6,1.0,HARD_AMBIGUOUS_CASE,MEDIUM,True
BT-002708,TND-000683,BID-001494,2025-03-22,SUBMITTED,ACTIVE,106344000.0,5,0.833,PARTIAL_COMPLIANCE,MEDIUM,True
BT-002709,TND-000684,BID-001412,2026-08-15,SUBMITTED,ACTIVE,186556100.0,6,1.0,PARTIAL_COMPLIANCE,EASY,True
BT-002710,TND-000684,BID-001013,2026-08-15,SUBMITTED,ACTIVE,165462500.0,5,0.833,INSUFFICIENT_EVIDENCE,EASY,True
BT-002711,TND-000684,BID-001548,2026-08-15,SUBMITTED,ACTIVE,202368400.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-002712,TND-000684,BID-001544,2026-08-15,SUBMITTED,ACTIVE,173477600.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-002713,TND-000684,BID-000908,2026-08-15,SUBMITTED,ACTIVE,189763600.0,6,1.0,PARTIAL_COMPLIANCE,EASY,True
BT-002714,TND-000685,BID-001953,2025-03-08,SUBMITTED,ACTIVE,192576100.0,7,1.0,PARTIAL_COMPLIANCE,EASY,True
BT-002715,TND-000685,BID-001831,2025-03-08,SUBMITTED,ACTIVE,185306700.0,7,1.0,INSUFFICIENT_EVIDENCE,EASY,True
BT-002716,TND-000685,BID-000530,2025-03-08,SUBMITTED,ACTIVE,182881100.0,6,0.857,MINOR_ISSUES,EASY,True
BT-002717,TND-000685,BID-001933,2025-03-08,SUBMITTED,ACTIVE,173350300.0,5,0.714,FULLY_COMPLIANT,EASY,True
BT-002726,TND-000688,BID-001982,2025-05-02,SUBMITTED,ACTIVE,242818700.0,5,0.714,FULLY_COMPLIANT,EASY,True
BT-002727,TND-000688,BID-000370,2025-05-02,SUBMITTED,ACTIVE,250234000.0,6,0.857,FULLY_COMPLIANT,EASY,True
BT-002728,TND-000688,BID-000105,2025-05-02,SUBMITTED,ACTIVE,224094000.0,7,1.0,FULLY_COMPLIANT,EASY,True
BT-002729,TND-000689,BID-001274,2026-06-14,SUBMITTED,ACTIVE,235819900.0,6,1.0,HARD_AMBIGUOUS_CASE,EASY,True
BT-002730,TND-000689,BID-000026,2026-06-14,SUBMITTED,ACTIVE,207627300.0,6,1.0,PARTIAL_COMPLIANCE,EASY,True
BT-002731,TND-000689,BID-000568,2026-06-14,SUBMITTED,ACTIVE,207998600.0,5,0.833,FULLY_COMPLIANT,EASY,True
BT-002732,TND-000689,BID-000033,2026-06-14,SUBMITTED,ACTIVE,220744600.0,6,1.0,INSUFFICIENT_EVIDENCE,EASY,True
BT-002733,TND-000690,BID-000213,2026-06-06,SUBMITTED,ACTIVE,199852900.0,3,0.429,MISSING_DOCUMENT,EASY,True
BT-002734,TND-000690,BID-000772,2026-06-06,SUBMITTED,ACTIVE,195881300.0,6,0.857,EXPIRED_DOCUMENT,EASY,True
BT-002735,TND-000690,BID-000835,2026-06-06,SUBMITTED,ACTIVE,194552700.0,4,0.571,PARTIAL_COMPLIANCE,EASY,True
BT-002736,TND-000690,BID-001098,2026-06-06,SUBMITTED,ACTIVE,217351400.0,7,1.0,HARD_AMBIGUOUS_CASE,EASY,True
BT-002737,TND-000691,BID-001194,2026-10-06,SUBMITTED,ACTIVE,62129600.0,5,0.833,MINOR_ISSUES,EASY,True
BT-002738,TND-000691,BID-001649,2026-10-06,SUBMITTED,ACTIVE,67144700.0,5,0.833,INSUFFICIENT_EVIDENCE,EASY,True
BT-002739,TND-000691,BID-000666,2026-10-06,SUBMITTED,ACTIVE,63877200.0,6,1.0,EXPIRED_DOCUMENT,EASY,True
BT-002740,TND-000691,BID-000290,2026-10-06,SUBMITTED,ACTIVE,63936400.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-002741,TND-000692,BID-001202,2025-05-28,SUBMITTED,ACTIVE,8134100.0,6,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-002742,TND-000692,BID-001633,2025-05-28,SUBMITTED,ACTIVE,9050700.0,5,0.833,FULLY_COMPLIANT,MEDIUM,True
BT-002743,TND-000692,BID-000995,2025-05-28,SUBMITTED,ACTIVE,7851500.0,4,0.667,HARD_AMBIGUOUS_CASE,MEDIUM,True
BT-002744,TND-000693,BID-000896,2025-02-19,SUBMITTED,ACTIVE,138255900.0,5,0.833,MINOR_ISSUES,EASY,True
BT-002745,TND-000693,BID-000688,2025-02-19,SUBMITTED,ACTIVE,128985900.0,5,0.833,MINOR_ISSUES,EASY,True
BT-002746,TND-000693,BID-000901,2025-02-19,SUBMITTED,ACTIVE,128602300.0,4,0.667,PARTIAL_COMPLIANCE,EASY,True
BT-002747,TND-000694,BID-000070,2026-03-13,SUBMITTED,ACTIVE,14148100.0,2,0.333,MISSING_DOCUMENT,HARD,True
BT-002748,TND-000694,BID-000660,2026-03-13,SUBMITTED,ACTIVE,17761400.0,6,1.0,INCONSISTENT_DOCUMENT,HARD,True
BT-002749,TND-000694,BID-000100,2026-03-13,SUBMITTED,ACTIVE,15913800.0,6,1.0,INSUFFICIENT_EVIDENCE,HARD,True
BT-002750,TND-000694,BID-001030,2026-03-13,SUBMITTED,ACTIVE,14823200.0,5,0.833,PARTIAL_COMPLIANCE,HARD,True
BT-002751,TND-000695,BID-001415,2026-05-24,SUBMITTED,ACTIVE,213505700.0,6,1.0,MINOR_ISSUES,MEDIUM,True
BT-002752,TND-000695,BID-001797,2026-05-24,SUBMITTED,ACTIVE,261264600.0,6,1.0,EXPIRED_DOCUMENT,MEDIUM,True
BT-002753,TND-000695,BID-000682,2026-05-24,SUBMITTED,ACTIVE,211907500.0,6,1.0,MINOR_ISSUES,MEDIUM,True
BT-002754,TND-000695,BID-001124,2026-05-24,SUBMITTED,ACTIVE,241343300.0,6,1.0,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-002755,TND-000696,BID-001701,2025-11-09,SUBMITTED,ACTIVE,194893600.0,5,0.833,FULLY_COMPLIANT,EASY,True
BT-002756,TND-000696,BID-000851,2025-11-09,SUBMITTED,ACTIVE,213600500.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-002757,TND-000696,BID-000588,2025-11-09,SUBMITTED,ACTIVE,196485100.0,5,0.833,FULLY_COMPLIANT,EASY,True
BT-002758,TND-000697,BID-001568,2025-09-13,SUBMITTED,ACTIVE,34284100.0,7,1.0,FULLY_COMPLIANT,EASY,True
BT-002759,TND-000697,BID-000767,2025-09-13,SUBMITTED,ACTIVE,41223500.0,7,1.0,INCONSISTENT_DOCUMENT,EASY,True
BT-002760,TND-000697,BID-000032,2025-09-13,SUBMITTED,ACTIVE,36708500.0,6,0.857,MINOR_ISSUES,EASY,True
BT-002761,TND-000698,BID-001929,2026-05-13,SUBMITTED,ACTIVE,255788200.0,6,1.0,FULLY_COMPLIANT,HARD,True
BT-002762,TND-000698,BID-000320,2026-05-13,SUBMITTED,ACTIVE,253856500.0,6,1.0,INSUFFICIENT_EVIDENCE,HARD,True
BT-002763,TND-000698,BID-001542,2026-05-13,SUBMITTED,ACTIVE,211296400.0,6,1.0,FULLY_COMPLIANT,HARD,True
BT-002764,TND-000699,BID-001955,2026-06-05,SUBMITTED,ACTIVE,170355900.0,5,0.833,PARTIAL_COMPLIANCE,EASY,True
BT-002765,TND-000699,BID-001850,2026-06-05,SUBMITTED,ACTIVE,148648400.0,6,1.0,INSUFFICIENT_EVIDENCE,EASY,True
BT-002766,TND-000699,BID-000420,2026-06-05,SUBMITTED,ACTIVE,147863500.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-002767,TND-000699,BID-001668,2026-06-05,SUBMITTED,ACTIVE,136594700.0,6,1.0,INSUFFICIENT_EVIDENCE,EASY,True
BT-002768,TND-000700,BID-001760,2026-08-17,SUBMITTED,ACTIVE,158773400.0,5,0.833,FULLY_COMPLIANT,HARD,True
BT-002769,TND-000700,BID-001467,2026-08-17,SUBMITTED,ACTIVE,174827900.0,6,1.0,FULLY_COMPLIANT,HARD,True
BT-002770,TND-000700,BID-001546,2026-08-17,SUBMITTED,ACTIVE,149331400.0,6,1.0,INSUFFICIENT_EVIDENCE,HARD,True
BT-002771,TND-000700,BID-000247,2026-08-17,SUBMITTED,ACTIVE,175009300.0,6,1.0,INCONSISTENT_DOCUMENT,HARD,True
BT-002772,TND-000700,BID-000118,2026-08-17,SUBMITTED,ACTIVE,157812600.0,5,0.833,INSUFFICIENT_EVIDENCE,HARD,True
BT-002773,TND-000701,BID-000981,2025-07-30,SUBMITTED,ACTIVE,26613900.0,4,0.667,HARD_AMBIGUOUS_CASE,HARD,True
BT-002774,TND-000701,BID-001020,2025-07-30,SUBMITTED,ACTIVE,22571500.0,5,0.833,FULLY_COMPLIANT,HARD,True
BT-002775,TND-000701,BID-000533,2025-07-30,SUBMITTED,ACTIVE,28123600.0,6,1.0,FULLY_COMPLIANT,HARD,True
BT-002776,TND-000701,BID-001088,2025-07-30,SUBMITTED,ACTIVE,29318500.0,4,0.667,FULLY_COMPLIANT,HARD,True
BT-002777,TND-000702,BID-001540,2025-11-04,SUBMITTED,ACTIVE,100538200.0,7,1.0,HARD_AMBIGUOUS_CASE,MEDIUM,True
BT-002778,TND-000702,BID-001792,2025-11-04,SUBMITTED,ACTIVE,97676100.0,6,0.857,FULLY_COMPLIANT,MEDIUM,True
BT-002779,TND-000702,BID-000112,2025-11-04,SUBMITTED,ACTIVE,108766300.0,7,1.0,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-002780,TND-000702,BID-000199,2025-11-04,SUBMITTED,ACTIVE,81973000.0,6,0.857,INVALID_DOCUMENT,MEDIUM,True
BT-002781,TND-000702,BID-001511,2025-11-04,SUBMITTED,ACTIVE,90635500.0,6,0.857,FULLY_COMPLIANT,MEDIUM,True
BT-002782,TND-000703,BID-000052,2026-07-01,SUBMITTED,ACTIVE,56353500.0,6,1.0,HARD_AMBIGUOUS_CASE,EASY,True
BT-002783,TND-000703,BID-000173,2026-07-01,SUBMITTED,ACTIVE,64579800.0,6,1.0,EXPIRED_DOCUMENT,EASY,True
BT-002784,TND-000703,BID-001182,2026-07-01,SUBMITTED,ACTIVE,60785000.0,4,0.667,EXPIRED_DOCUMENT,EASY,True
BT-002785,TND-000703,BID-001842,2026-07-01,SUBMITTED,ACTIVE,70447400.0,5,0.833,MINOR_ISSUES,EASY,True
BT-002789,TND-000705,BID-000191,2026-10-11,SUBMITTED,ACTIVE,13638700.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-002790,TND-000705,BID-001218,2026-10-11,SUBMITTED,ACTIVE,13636400.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-002791,TND-000705,BID-000551,2026-10-11,SUBMITTED,ACTIVE,12761300.0,5,0.833,PARTIAL_COMPLIANCE,EASY,True
BT-002792,TND-000705,BID-001068,2026-10-11,SUBMITTED,ACTIVE,14590200.0,6,1.0,EXPIRED_DOCUMENT,EASY,True
BT-002793,TND-000706,BID-000349,2026-10-21,SUBMITTED,ACTIVE,202262300.0,7,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-002794,TND-000706,BID-001084,2026-10-21,SUBMITTED,ACTIVE,211035100.0,6,0.857,EXPIRED_DOCUMENT,MEDIUM,True
BT-002795,TND-000706,BID-001130,2026-10-21,SUBMITTED,ACTIVE,193392000.0,7,1.0,PARTIAL_COMPLIANCE,MEDIUM,True
BT-002796,TND-000706,BID-000590,2026-10-21,SUBMITTED,ACTIVE,199098300.0,6,0.857,FULLY_COMPLIANT,MEDIUM,True
BT-002797,TND-000706,BID-000368,2026-10-21,SUBMITTED,ACTIVE,170998700.0,7,1.0,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-002798,TND-000707,BID-000689,2026-04-01,SUBMITTED,ACTIVE,142361300.0,6,1.0,INVALID_DOCUMENT,MEDIUM,True
BT-002799,TND-000707,BID-001740,2026-04-01,SUBMITTED,ACTIVE,169979800.0,5,0.833,FULLY_COMPLIANT,MEDIUM,True
BT-002800,TND-000707,BID-000489,2026-04-01,SUBMITTED,ACTIVE,166802200.0,6,1.0,INCONSISTENT_DOCUMENT,MEDIUM,True
BT-002801,TND-000708,BID-000874,2025-07-02,SUBMITTED,ACTIVE,238136400.0,7,1.0,INVALID_DOCUMENT,MEDIUM,True
BT-002802,TND-000708,BID-001569,2025-07-02,SUBMITTED,ACTIVE,224314000.0,5,0.714,FULLY_COMPLIANT,MEDIUM,True
BT-002803,TND-000708,BID-000921,2025-07-02,SUBMITTED,ACTIVE,230056200.0,6,0.857,FULLY_COMPLIANT,MEDIUM,True
BT-002804,TND-000708,BID-000337,2025-07-02,SUBMITTED,ACTIVE,239339000.0,7,1.0,PARTIAL_COMPLIANCE,MEDIUM,True
BT-002813,TND-000711,BID-000410,2025-12-01,SUBMITTED,ACTIVE,75389700.0,5,0.714,PARTIAL_COMPLIANCE,MEDIUM,True
BT-002814,TND-000711,BID-001115,2025-12-01,SUBMITTED,ACTIVE,90852800.0,6,0.857,EXPIRED_DOCUMENT,MEDIUM,True
BT-002815,TND-000711,BID-000577,2025-12-01,SUBMITTED,ACTIVE,87115100.0,7,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-002816,TND-000711,BID-000172,2025-12-01,SUBMITTED,ACTIVE,73012400.0,6,0.857,FULLY_COMPLIANT,MEDIUM,True
BT-002817,TND-000712,BID-000724,2025-10-24,SUBMITTED,ACTIVE,31878300.0,5,0.833,MINOR_ISSUES,MEDIUM,True
BT-002818,TND-000712,BID-001984,2025-10-24,SUBMITTED,ACTIVE,35115400.0,6,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-002819,TND-000712,BID-000626,2025-10-24,SUBMITTED,ACTIVE,31561400.0,3,0.5,MISSING_DOCUMENT,MEDIUM,True
BT-002820,TND-000713,BID-001862,2025-05-25,SUBMITTED,ACTIVE,57080200.0,7,1.0,FULLY_COMPLIANT,HARD,True
BT-002821,TND-000713,BID-001877,2025-05-25,SUBMITTED,ACTIVE,66399600.0,5,0.714,FULLY_COMPLIANT,HARD,True
BT-002822,TND-000713,BID-001253,2025-05-25,SUBMITTED,ACTIVE,52368300.0,7,1.0,INSUFFICIENT_EVIDENCE,HARD,True
BT-002823,TND-000713,BID-000872,2025-05-25,SUBMITTED,ACTIVE,52401200.0,6,0.857,MINOR_ISSUES,HARD,True
BT-002824,TND-000714,BID-001739,2025-10-11,SUBMITTED,ACTIVE,176645600.0,5,0.714,FULLY_COMPLIANT,HARD,True
BT-002825,TND-000714,BID-001908,2025-10-11,SUBMITTED,ACTIVE,179695200.0,7,1.0,FULLY_COMPLIANT,HARD,True
BT-002826,TND-000714,BID-001595,2025-10-11,SUBMITTED,ACTIVE,210198900.0,6,0.857,FULLY_COMPLIANT,HARD,True
BT-002827,TND-000715,BID-001703,2026-01-12,SUBMITTED,ACTIVE,128221700.0,5,0.833,INCONSISTENT_DOCUMENT,MEDIUM,True
BT-002828,TND-000715,BID-001523,2026-01-12,SUBMITTED,ACTIVE,160035800.0,5,0.833,FULLY_COMPLIANT,MEDIUM,True
BT-002829,TND-000715,BID-000241,2026-01-12,SUBMITTED,ACTIVE,133721500.0,6,1.0,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-002830,TND-000715,BID-001147,2026-01-12,SUBMITTED,ACTIVE,158654500.0,6,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-002831,TND-000715,BID-000688,2026-01-12,SUBMITTED,ACTIVE,153998100.0,5,0.833,FULLY_COMPLIANT,MEDIUM,True
BT-002832,TND-000716,BID-000930,2026-08-15,SUBMITTED,ACTIVE,188877800.0,6,1.0,INSUFFICIENT_EVIDENCE,EASY,True
BT-002833,TND-000716,BID-001060,2026-08-15,SUBMITTED,ACTIVE,187399700.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-002834,TND-000716,BID-001471,2026-08-15,SUBMITTED,ACTIVE,186612000.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-002835,TND-000716,BID-001695,2026-08-15,SUBMITTED,ACTIVE,158148600.0,4,0.667,MISSING_DOCUMENT,EASY,True
BT-002836,TND-000717,BID-001852,2026-09-07,SUBMITTED,ACTIVE,120177900.0,7,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-002837,TND-000717,BID-001983,2026-09-07,SUBMITTED,ACTIVE,115314000.0,5,0.714,FULLY_COMPLIANT,MEDIUM,True
BT-002838,TND-000717,BID-000400,2026-09-07,SUBMITTED,ACTIVE,122921000.0,6,0.857,FULLY_COMPLIANT,MEDIUM,True
BT-002839,TND-000717,BID-000168,2026-09-07,SUBMITTED,ACTIVE,126147300.0,6,0.857,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-002840,TND-000717,BID-000764,2026-09-07,SUBMITTED,ACTIVE,112491400.0,6,0.857,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-002841,TND-000718,BID-001713,2025-03-09,SUBMITTED,ACTIVE,196978000.0,6,1.0,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-002842,TND-000718,BID-000519,2025-03-09,SUBMITTED,ACTIVE,193035600.0,4,0.667,MISSING_DOCUMENT,MEDIUM,True
BT-002843,TND-000718,BID-001065,2025-03-09,SUBMITTED,ACTIVE,226186900.0,6,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-002844,TND-000719,BID-001759,2025-05-08,SUBMITTED,ACTIVE,135529800.0,6,1.0,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-002845,TND-000719,BID-001134,2025-05-08,SUBMITTED,ACTIVE,131227600.0,5,0.833,FULLY_COMPLIANT,MEDIUM,True
BT-002846,TND-000719,BID-001373,2025-05-08,SUBMITTED,ACTIVE,129425300.0,6,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-002847,TND-000719,BID-001604,2025-05-08,SUBMITTED,ACTIVE,126973900.0,6,1.0,INCONSISTENT_DOCUMENT,MEDIUM,True
BT-002848,TND-000719,BID-001881,2025-05-08,SUBMITTED,ACTIVE,117236600.0,5,0.833,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-002857,TND-000722,BID-001821,2026-02-11,SUBMITTED,ACTIVE,119874000.0,6,0.857,EXPIRED_DOCUMENT,HARD,True
BT-002858,TND-000722,BID-001602,2026-02-11,SUBMITTED,ACTIVE,116723700.0,7,1.0,FULLY_COMPLIANT,HARD,True
BT-002859,TND-000722,BID-000738,2026-02-11,SUBMITTED,ACTIVE,117350300.0,6,0.857,FULLY_COMPLIANT,HARD,True
BT-002860,TND-000722,BID-000772,2026-02-11,SUBMITTED,ACTIVE,103351700.0,6,0.857,FULLY_COMPLIANT,HARD,True
BT-002861,TND-000722,BID-001055,2026-02-11,SUBMITTED,ACTIVE,112085200.0,7,1.0,EXPIRED_DOCUMENT,HARD,True
BT-002862,TND-000723,BID-001222,2025-06-08,SUBMITTED,ACTIVE,5742600.0,4,0.571,PARTIAL_COMPLIANCE,MEDIUM,True
BT-002863,TND-000723,BID-001766,2025-06-08,SUBMITTED,ACTIVE,7172300.0,7,1.0,HARD_AMBIGUOUS_CASE,MEDIUM,True
BT-002864,TND-000723,BID-000245,2025-06-08,SUBMITTED,ACTIVE,6348900.0,7,1.0,MINOR_ISSUES,MEDIUM,True
BT-002865,TND-000724,BID-000798,2025-06-28,SUBMITTED,ACTIVE,84605600.0,6,0.857,FULLY_COMPLIANT,EASY,True
BT-002866,TND-000724,BID-001113,2025-06-28,SUBMITTED,ACTIVE,73672700.0,6,0.857,MINOR_ISSUES,EASY,True
BT-002867,TND-000724,BID-000611,2025-06-28,SUBMITTED,ACTIVE,69446200.0,6,0.857,FULLY_COMPLIANT,EASY,True
BT-002868,TND-000724,BID-001098,2025-06-28,SUBMITTED,ACTIVE,74787200.0,7,1.0,INVALID_DOCUMENT,EASY,True
BT-002869,TND-000724,BID-001011,2025-06-28,SUBMITTED,ACTIVE,77348100.0,5,0.714,INVALID_DOCUMENT,EASY,True
BT-002870,TND-000725,BID-000058,2025-03-01,SUBMITTED,ACTIVE,168284700.0,6,0.857,MINOR_ISSUES,HARD,True
BT-002871,TND-000725,BID-000883,2025-03-01,SUBMITTED,ACTIVE,137202400.0,7,1.0,INVALID_DOCUMENT,HARD,True
BT-002872,TND-000725,BID-001958,2025-03-01,SUBMITTED,ACTIVE,131923800.0,5,0.714,FULLY_COMPLIANT,HARD,True
BT-002873,TND-000725,BID-000986,2025-03-01,SUBMITTED,ACTIVE,153528400.0,6,0.857,FULLY_COMPLIANT,HARD,True
BT-002879,TND-000727,BID-000675,2025-02-24,SUBMITTED,ACTIVE,77883100.0,5,0.833,PARTIAL_COMPLIANCE,MEDIUM,True
BT-002880,TND-000727,BID-000120,2025-02-24,SUBMITTED,ACTIVE,90968500.0,5,0.833,FULLY_COMPLIANT,MEDIUM,True
BT-002881,TND-000727,BID-001001,2025-02-24,SUBMITTED,ACTIVE,80977600.0,6,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-002882,TND-000728,BID-000414,2025-05-17,SUBMITTED,ACTIVE,15052000.0,6,1.0,EXPIRED_DOCUMENT,MEDIUM,True
BT-002883,TND-000728,BID-001106,2025-05-17,SUBMITTED,ACTIVE,15112700.0,5,0.833,PARTIAL_COMPLIANCE,MEDIUM,True
BT-002884,TND-000728,BID-000996,2025-05-17,SUBMITTED,ACTIVE,17894800.0,6,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-002885,TND-000728,BID-000746,2025-05-17,SUBMITTED,ACTIVE,16651100.0,5,0.833,PARTIAL_COMPLIANCE,MEDIUM,True
BT-002889,TND-000730,BID-000133,2025-09-03,SUBMITTED,ACTIVE,153562200.0,7,1.0,HARD_AMBIGUOUS_CASE,HARD,True
BT-002890,TND-000730,BID-001565,2025-09-03,SUBMITTED,ACTIVE,130309700.0,6,0.857,FULLY_COMPLIANT,HARD,True
BT-002891,TND-000730,BID-000633,2025-09-03,SUBMITTED,ACTIVE,160627100.0,7,1.0,MINOR_ISSUES,HARD,True
BT-002892,TND-000730,BID-001105,2025-09-03,SUBMITTED,ACTIVE,134047400.0,6,0.857,FULLY_COMPLIANT,HARD,True
BT-002893,TND-000730,BID-001132,2025-09-03,SUBMITTED,ACTIVE,176063600.0,6,0.857,MINOR_ISSUES,HARD,True
BT-002902,TND-000733,BID-000908,2025-07-08,SUBMITTED,ACTIVE,53902500.0,6,1.0,PARTIAL_COMPLIANCE,HARD,True
BT-002903,TND-000733,BID-000135,2025-07-08,SUBMITTED,ACTIVE,66018800.0,5,0.833,HARD_AMBIGUOUS_CASE,HARD,True
BT-002904,TND-000733,BID-001674,2025-07-08,SUBMITTED,ACTIVE,66550400.0,6,1.0,FULLY_COMPLIANT,HARD,True
BT-002905,TND-000733,BID-001425,2025-07-08,SUBMITTED,ACTIVE,49071300.0,4,0.667,MISSING_DOCUMENT,HARD,True
BT-002906,TND-000734,BID-000803,2026-08-10,SUBMITTED,ACTIVE,37930400.0,6,0.857,FULLY_COMPLIANT,HARD,True
