document_id,bidder_id,tender_id,document_type,document_name,document_status,issue_date,expiry_date,company_name_on_document,document_quality,ocr_required,page_count,source_page,difficulty_level,synthetic_flag
DOC-018681,BID-001489,TND-000815,Experience Certificate,Experience Certificate — TruGridEngineering Limited 1489,VALID,2023-06-04,,TruGridEngineering Limited 1489,LOW,False,4,1,MEDIUM,True
DOC-018682,BID-001721,TND-000816,GST Certificate,GST Certificate — TechspireAutomation LLP 1721,VALID,2023-12-15,2026-02-20,TechspireAutomation LLP 1721,HIGH,False,3,1,EASY,True
DOC-018683,BID-001721,TND-000816,Supporting Document,Supporting Document — TechspireAutomation LLP 1721,VALID,2025-08-24,,TechspireAutomation LLP 1721,MEDIUM,False,6,2,EASY,True
DOC-018684,BID-001721,TND-000816,Financial/Turnover Document,Financial/Turnover Document — TechspireAutomation LLP 1721,VALID,2026-01-08,,TechspireAutomation LLP 1721,HIGH,False,5,5,EASY,True
DOC-018685,BID-001721,TND-000816,PAN Document,PAN Document — TechspireAutomation LLP 1721,VALID,2024-06-05,,TechspireAutomation LLP 1721,HIGH,False,6,1,EASY,True
DOC-018686,BID-001721,TND-000816,Experience Certificate,Experience Certificate — TechspireAutomation LLP 1721,VALID,2024-08-24,,TechspireAutomation LLP 1721,HIGH,False,3,2,EASY,True
DOC-018687,BID-001621,TND-000816,GST Certificate,GST Certificate — ArclightEngineering Limited 1621,VALID,2023-08-11,2026-02-20,ArclightEngineering Limited 1621,HIGH,False,5,1,EASY,True
DOC-018688,BID-001621,TND-000816,Supporting Document,Supporting Document — ArclightEngineering Limited 1621,VALID,2024-01-19,,ArclightEngineering Limited 1621,HIGH,False,3,1,EASY,True
DOC-018689,BID-001621,TND-000816,Udyam/MSME Certificate,Udyam/MSME Certificate — ArclightEngineering Limited 1621,VALID,2024-07-29,2026-10-05,ArclightEngineering Limited 1621,MEDIUM,False,4,2,EASY,True
DOC-018690,BID-001621,TND-000816,Financial/Turnover Document,Financial/Turnover Document — ArclightEngineering Limited 1621,VALID,2024-12-24,,ArclightEngineering Limited 1621,HIGH,False,6,3,EASY,True
DOC-018691,BID-001621,TND-000816,PAN Document,PAN Document — ArclightEngineering Limited 1621,VALID,2025-01-26,,ArclightEngineering Limited 1621,MEDIUM,False,4,2,EASY,True
DOC-018692,BID-001621,TND-000816,Experience Certificate,Experience Certificate — ArclightEngineering Limited 1621,VALID,2024-07-19,,ArclightEngineering Limited 1621,MEDIUM,False,3,3,EASY,True
DOC-018693,BID-000170,TND-000816,GST Certificate,GST Certificate — NextEraTechnologies LLP 0170,VALID,2025-07-10,2027-08-24,NextEraTechnologies LLP 0170,MEDIUM,False,6,1,EASY,True
DOC-018694,BID-000170,TND-000816,Udyam/MSME Certificate,Udyam/MSME Certificate — NextEraTechnologies LLP 0170,VALID,2025-08-09,2027-05-05,NextEraTechnologies LLP 0170,HIGH,False,4,4,EASY,True
DOC-018695,BID-000170,TND-000816,Financial/Turnover Document,Financial/Turnover Document — NextEraTechnologies LLP 0170,VALID,2023-12-09,,NextEraTechnologies LLP 0170,MEDIUM,False,6,5,EASY,True
DOC-018696,BID-000170,TND-000816,PAN Document,PAN Document — NextEraTechnologies LLP 0170,VALID,2025-11-02,,NextEraTechnologies LLP 0170,HIGH,False,4,2,EASY,True
DOC-018697,BID-000170,TND-000816,Experience Certificate,Experience Certificate — NextEraTechnologies LLP 0170,VALID,2024-10-22,,NextEraTechnologies LLP 0170,MEDIUM,False,4,2,EASY,True
DOC-018739,BID-001499,TND-000819,GST Certificate,GST Certificate — ZenithSolutions LLP 1499,VALID,2025-09-01,2027-05-25,ZenithSolutions LLP 1499,HIGH,False,4,4,EASY,True
DOC-018740,BID-001499,TND-000819,Supporting Document,Supporting Document — ZenithSolutions LLP 1499,INCOMPLETE,2023-08-13,,ZenithSolutions LLP 1499,HIGH,False,5,4,EASY,True
DOC-018741,BID-001499,TND-000819,Udyam/MSME Certificate,Udyam/MSME Certificate — ZenithSolutions LLP 1499,VALID,2025-01-03,2026-12-09,ZenithSolutions LLP 1499,HIGH,False,5,1,EASY,True
DOC-018742,BID-001499,TND-000819,Financial/Turnover Document,Financial/Turnover Document — ZenithSolutions LLP 1499,VALID,2025-05-13,,ZenithSolutions LLP 1499,MEDIUM,False,6,5,EASY,True
DOC-018743,BID-001499,TND-000819,PAN Document,PAN Document — ZenithSolutions LLP 1499,VALID,2025-04-25,,ZenithSolutions LLP 1499,MEDIUM,False,6,4,EASY,True
DOC-018744,BID-001499,TND-000819,Experience Certificate,Experience Certificate — ZenithSolutions LLP 1499,VALID,2025-08-26,,ZenithSolutions LLP 1499,HIGH,False,3,2,EASY,True
DOC-018745,BID-001465,TND-000819,GST Certificate,GST Certificate — TruGridEngineering Limited 1465,VALID,2025-06-11,2027-04-22,TruGridEngineering Limited 1465,HIGH,False,6,2,EASY,True
DOC-018746,BID-001465,TND-000819,Supporting Document,Supporting Document — TruGridEngineering Limited 1465,INCOMPLETE,2025-08-07,,TruGridEngineering Limited 1465,MEDIUM,False,5,5,EASY,True
DOC-018747,BID-001465,TND-000819,Financial/Turnover Document,Financial/Turnover Document — TruGridEngineering Limited 1465,INCOMPLETE,2024-01-05,,TruGridEngineering Limited 1465,MEDIUM,False,5,4,EASY,True
DOC-018748,BID-001465,TND-000819,PAN Document,PAN Document — TruGridEngineering Limited 1465,INCOMPLETE,2023-11-04,,TruGridEngineering Limited 1465,HIGH,False,6,6,EASY,True
DOC-018749,BID-001465,TND-000819,Experience Certificate,Experience Certificate — TruGridEngineering Limited 1465,VALID,2025-05-26,,TruGridEngineering Limited 1465,HIGH,False,6,3,EASY,True
DOC-018750,BID-000693,TND-000819,GST Certificate,GST Certificate — BluePeakManufacturing Pvt Ltd 0693,INCONSISTENT,2024-01-12,2026-01-19,BluePeakManufacturingPvt Ltd 0693,HIGH,False,6,5,EASY,True
DOC-018751,BID-000693,TND-000819,Supporting Document,Supporting Document — BluePeakManufacturing Pvt Ltd 0693,VALID,2023-10-13,,BluePeakManufacturing Pvt Ltd 0693,HIGH,False,4,1,EASY,True
DOC-018752,BID-000693,TND-000819,Udyam/MSME Certificate,Udyam/MSME Certificate — BluePeakManufacturing Pvt Ltd 0693,VALID,2024-05-08,2025-10-21,BluePeakManufacturing Pvt Ltd 0693,MEDIUM,False,4,3,EASY,True
DOC-018753,BID-000693,TND-000819,Financial/Turnover Document,Financial/Turnover Document — BluePeakManufacturing Pvt Ltd 0693,VALID,2024-09-23,,BluePeakManufacturing Pvt Ltd 0693,MEDIUM,False,3,2,EASY,True
DOC-018754,BID-000693,TND-000819,PAN Document,PAN Document — BluePeakManufacturing Pvt Ltd 0693,VALID,2023-07-08,,BluePeakManufacturing Pvt Ltd 0693,HIGH,False,4,3,EASY,True
DOC-018755,BID-000693,TND-000819,Experience Certificate,Experience Certificate — BluePeakManufacturing Pvt Ltd 0693,INCONSISTENT,2023-06-26,,BluePeakManufacturing Pvt Ltd 0693,MEDIUM,False,6,3,EASY,True
DOC-018782,BID-001093,TND-000821,GST Certificate,GST Certificate — ArclightEngineering Limited 1093,VALID,2024-06-01,2026-05-23,ArclightEngineering Limited 1093,HIGH,False,4,3,HARD,True
DOC-018783,BID-001093,TND-000821,Udyam/MSME Certificate,Udyam/MSME Certificate — ArclightEngineering Limited 1093,VALID,2024-08-30,2026-05-23,ArclightEngineering Limited 1093,MEDIUM,False,3,2,HARD,True
DOC-018784,BID-001093,TND-000821,OEM Authorization,OEM Authorization — ArclightEngineering Limited 1093,VALID,2026-02-12,2028-03-10,ArclightEngineering Limited 1093,HIGH,False,5,5,HARD,True
DOC-018785,BID-001093,TND-000821,Financial/Turnover Document,Financial/Turnover Document — ArclightEngineering Limited 1093,VALID,2025-10-30,,ArclightEngineering Limited 1093,HIGH,False,4,3,HARD,True
DOC-018786,BID-001093,TND-000821,PAN Document,PAN Document — ArclightEngineering Limited 1093,VALID,2026-02-16,,ArclightEngineering Limited 1093,HIGH,False,5,3,HARD,True
DOC-018787,BID-001093,TND-000821,Experience Certificate,Experience Certificate — ArclightEngineering Limited 1093,VALID,2025-02-15,,ArclightEngineering Limited 1093,HIGH,False,4,4,HARD,True
DOC-018788,BID-001098,TND-000821,GST Certificate,GST Certificate — SilverlineServices Pvt Ltd 1098,INCOMPLETE,2024-03-05,2026-05-23,SilverlineServices Pvt Ltd 1098,MEDIUM,False,3,2,HARD,True
DOC-018789,BID-001098,TND-000821,Supporting Document,Supporting Document — SilverlineServices Pvt Ltd 1098,INCOMPLETE,2024-08-20,,SilverlineServices Pvt Ltd 1098,LOW,False,4,4,HARD,True
DOC-018790,BID-001098,TND-000821,Udyam/MSME Certificate,Udyam/MSME Certificate — SilverlineServices Pvt Ltd 1098,VALID,2024-04-05,2026-05-23,SilverlineServices Pvt Ltd 1098,HIGH,False,3,3,HARD,True
DOC-018791,BID-001098,TND-000821,Financial/Turnover Document,Financial/Turnover Document — SilverlineServices Pvt Ltd 1098,VALID,2025-12-26,,SilverlineServices Pvt Ltd 1098,HIGH,False,4,3,HARD,True
DOC-018792,BID-001098,TND-000821,PAN Document,PAN Document — SilverlineServices Pvt Ltd 1098,VALID,2024-09-11,,SilverlineServices Pvt Ltd 1098,HIGH,False,3,3,HARD,True
DOC-018793,BID-001098,TND-000821,Experience Certificate,Experience Certificate — SilverlineServices Pvt Ltd 1098,INCOMPLETE,2026-02-04,,SilverlineServices Pvt Ltd 1098,MEDIUM,True,5,2,HARD,True
DOC-018794,BID-001602,TND-000821,GST Certificate,GST Certificate — SilverlineServices Pvt Ltd 1602,VALID,2024-08-03,2026-09-02,SilverlineServices Pvt Ltd 1602,HIGH,False,3,2,HARD,True
DOC-018795,BID-001602,TND-000821,Supporting Document,Supporting Document — SilverlineServices Pvt Ltd 1602,VALID,2026-03-12,,SilverlineServices Pvt Ltd 1602,HIGH,False,5,1,HARD,True
DOC-018796,BID-001602,TND-000821,Udyam/MSME Certificate,Udyam/MSME Certificate — SilverlineServices Pvt Ltd 1602,VALID,2026-01-05,2027-08-30,SilverlineServices Pvt Ltd 1602,LOW,False,5,1,HARD,True
DOC-018797,BID-001602,TND-000821,OEM Authorization,OEM Authorization — SilverlineServices Pvt Ltd 1602,INCOMPLETE,2025-03-15,2027-04-25,SilverlineServices Pvt Ltd 1602,HIGH,False,5,2,HARD,True
DOC-018798,BID-001602,TND-000821,Financial/Turnover Document,Financial/Turnover Document — SilverlineServices Pvt Ltd 1602,INCOMPLETE,2024-02-29,,SilverlineServices Pvt Ltd 1602,HIGH,False,3,2,HARD,True
DOC-018799,BID-001602,TND-000821,PAN Document,PAN Document — SilverlineServices Pvt Ltd 1602,VALID,2025-01-22,,SilverlineServices Pvt Ltd 1602,MEDIUM,False,5,3,HARD,True
DOC-018800,BID-001602,TND-000821,Experience Certificate,Experience Certificate — SilverlineServices Pvt Ltd 1602,INCOMPLETE,2025-11-02,,SilverlineServices Pvt Ltd 1602,POOR,True,6,4,HARD,True
DOC-018801,BID-001270,TND-000821,GST Certificate,GST Certificate — InfratekNetworks Limited 1270,VALID,2023-11-25,2026-05-23,InfratekNetworks Limited 1270,HIGH,False,5,3,HARD,True
DOC-018802,BID-001270,TND-000821,Supporting Document,Supporting Document — InfratekNetworks Limited 1270,VALID,2025-12-19,,InfratekNetworks Limited 1270,MEDIUM,False,4,3,HARD,True
DOC-018803,BID-001270,TND-000821,Udyam/MSME Certificate,Udyam/MSME Certificate — InfratekNetworks Limited 1270,INCOMPLETE,2026-02-05,2027-04-12,InfratekNetworks Limited 1270,MEDIUM,False,3,3,HARD,True
DOC-018804,BID-001270,TND-000821,OEM Authorization,OEM Authorization — InfratekNetworks Limited 1270,VALID,2024-07-01,2026-05-23,InfratekNetworks Limited 1270,LOW,False,5,2,HARD,True
DOC-018805,BID-001270,TND-000821,Financial/Turnover Document,Financial/Turnover Document — InfratekNetworks Limited 1270,INCOMPLETE,2024-10-10,,InfratekNetworks Limited 1270,MEDIUM,False,3,3,HARD,True
DOC-018806,BID-001270,TND-000821,PAN Document,PAN Document — InfratekNetworks Limited 1270,INCOMPLETE,2025-02-02,,InfratekNetworks Limited 1270,HIGH,False,4,1,HARD,True
DOC-018807,BID-001270,TND-000821,Experience Certificate,Experience Certificate — InfratekNetworks Limited 1270,INCOMPLETE,2023-11-16,,InfratekNetworks Limited 1270,MEDIUM,False,6,1,HARD,True
DOC-018808,BID-001821,TND-000821,GST Certificate,GST Certificate — BluePeakManufacturing Pvt Ltd 1821,VALID,2025-03-02,2027-05-03,BluePeakManufacturing Pvt Ltd 1821,MEDIUM,False,3,2,HARD,True
DOC-018809,BID-001821,TND-000821,OEM Authorization,OEM Authorization — BluePeakManufacturing Pvt Ltd 1821,VALID,2024-01-13,2026-05-23,BluePeakManufacturing Pvt Ltd 1821,MEDIUM,False,4,4,HARD,True
DOC-018810,BID-001821,TND-000821,Financial/Turnover Document,Financial/Turnover Document — BluePeakManufacturing Pvt Ltd 1821,VALID,2025-05-22,,BluePeakManufacturing Pvt Ltd 1821,POOR,True,3,1,HARD,True
DOC-018811,BID-001821,TND-000821,PAN Document,PAN Document — BluePeakManufacturing Pvt Ltd 1821,VALID,2025-06-12,,BluePeakManufacturing Pvt Ltd 1821,HIGH,False,5,4,HARD,True
DOC-018812,BID-001821,TND-000821,Experience Certificate,Experience Certificate — BluePeakManufacturing Pvt Ltd 1821,VALID,2024-12-16,,BluePeakManufacturing Pvt Ltd 1821,LOW,False,4,2,HARD,True
DOC-018813,BID-001205,TND-000822,Financial/Turnover Document,Financial/Turnover Document — CoreVistaAutomation LLP 1205,VALID,2023-10-16,,CoreVistaAutomation LLP 1205,MEDIUM,False,5,4,MEDIUM,True
DOC-018814,BID-001335,TND-000822,GST Certificate,GST Certificate — CrestSystems Pvt Ltd 1335,VALID,2024-06-20,2026-01-24,CrestSystems Pvt Ltd 1335,MEDIUM,True,5,2,MEDIUM,True
DOC-018815,BID-001335,TND-000822,Supporting Document,Supporting Document — CrestSystems Pvt Ltd 1335,VALID,2025-08-15,,CrestSystems Pvt Ltd 1335,MEDIUM,False,5,1,MEDIUM,True
DOC-018816,BID-001335,TND-000822,Udyam/MSME Certificate,Udyam/MSME Certificate — CrestSystems Pvt Ltd 1335,VALID,2024-04-26,2026-02-04,CrestSystems Pvt Ltd 1335,MEDIUM,False,3,1,MEDIUM,True
DOC-018817,BID-001335,TND-000822,Financial/Turnover Document,Financial/Turnover Document — CrestSystems Pvt Ltd 1335,VALID,2023-10-03,,CrestSystems Pvt Ltd 1335,HIGH,False,6,4,MEDIUM,True
DOC-018818,BID-001335,TND-000822,PAN Document,PAN Document — CrestSystems Pvt Ltd 1335,VALID,2025-06-10,,CrestSystems Pvt Ltd 1335,MEDIUM,False,5,4,MEDIUM,True
DOC-018819,BID-001335,TND-000822,Experience Certificate,Experience Certificate — CrestSystems Pvt Ltd 1335,VALID,2024-08-05,,CrestSystems Pvt Ltd 1335,MEDIUM,False,4,2,MEDIUM,True
DOC-018820,BID-000353,TND-000822,GST Certificate,GST Certificate — TechspireAutomation LLP 0353,VALID,2024-02-13,2026-01-20,TechspireAutomation LLP 0353,HIGH,False,3,2,MEDIUM,True
DOC-018821,BID-000353,TND-000822,Supporting Document,Supporting Document — TechspireAutomation LLP 0353,VALID,2025-12-07,,TechspireAutomation LLP 0353,MEDIUM,False,3,1,MEDIUM,True
DOC-018822,BID-000353,TND-000822,Financial/Turnover Document,Financial/Turnover Document — TechspireAutomation LLP 0353,VALID,2024-01-27,,TechspireAutomation LLP 0353,HIGH,False,3,3,MEDIUM,True
DOC-018823,BID-000353,TND-000822,Experience Certificate,Experience Certificate — TechspireAutomation LLP 0353,VALID,2025-11-06,,TechspireAutomation LLP 0353,MEDIUM,False,5,5,MEDIUM,True
DOC-018824,BID-001798,TND-000823,GST Certificate,GST Certificate — InfratekNetworks Limited 1798,VALID,2025-01-15,2026-03-14,InfratekNetworks Limited 1798,HIGH,True,5,3,EASY,True
DOC-018825,BID-001798,TND-000823,Supporting Document,Supporting Document — InfratekNetworks Limited 1798,VALID,2022-11-28,,InfratekNetworks Limited 1798,MEDIUM,False,6,6,EASY,True
DOC-018826,BID-001798,TND-000823,OEM Authorization,OEM Authorization — InfratekNetworks Limited 1798,VALID,2024-11-04,2026-12-15,InfratekNetworks Limited 1798,HIGH,False,3,1,EASY,True
DOC-018827,BID-001798,TND-000823,Financial/Turnover Document,Financial/Turnover Document — InfratekNetworks Limited 1798,VALID,2024-09-04,,InfratekNetworks Limited 1798,MEDIUM,False,5,5,EASY,True
DOC-018828,BID-001798,TND-000823,PAN Document,PAN Document — InfratekNetworks Limited 1798,VALID,2025-01-03,,InfratekNetworks Limited 1798,HIGH,False,3,1,EASY,True
DOC-018829,BID-001798,TND-000823,Experience Certificate,Experience Certificate — InfratekNetworks Limited 1798,VALID,2024-07-08,,InfratekNetworks Limited 1798,LOW,False,4,3,EASY,True
DOC-018830,BID-001330,TND-000823,GST Certificate,GST Certificate — GridlineNetworks Limited 1330,VALID,2024-12-13,2026-10-28,GridlineNetworks Limited 1330,MEDIUM,False,6,2,EASY,True
DOC-018831,BID-001330,TND-000823,Supporting Document,Supporting Document — GridlineNetworks Limited 1330,INCOMPLETE,2024-12-17,,GridlineNetworks Limited 1330,HIGH,False,6,4,EASY,True
DOC-018832,BID-001330,TND-000823,Udyam/MSME Certificate,Udyam/MSME Certificate — GridlineNetworks Limited 1330,INCOMPLETE,2023-05-05,2025-05-23,GridlineNetworks Limited 1330,HIGH,False,5,1,EASY,True
DOC-018833,BID-001330,TND-000823,OEM Authorization,OEM Authorization — GridlineNetworks Limited 1330,VALID,2024-12-15,2026-09-14,GridlineNetworks Limited 1330,HIGH,True,3,3,EASY,True
DOC-018834,BID-001330,TND-000823,Financial/Turnover Document,Financial/Turnover Document — GridlineNetworks Limited 1330,VALID,2023-04-23,,GridlineNetworks Limited 1330,POOR,True,4,3,EASY,True
DOC-018835,BID-001330,TND-000823,PAN Document,PAN Document — GridlineNetworks Limited 1330,INCOMPLETE,2024-03-13,,GridlineNetworks Limited 1330,MEDIUM,False,5,5,EASY,True
DOC-018836,BID-001330,TND-000823,Experience Certificate,Experience Certificate — GridlineNetworks Limited 1330,INCOMPLETE,2024-12-19,,GridlineNetworks Limited 1330,MEDIUM,False,5,4,EASY,True
DOC-018837,BID-000245,TND-000823,GST Certificate,GST Certificate — CoreVistaAutomation LLP 0245,VALID,2023-09-04,2025-04-20,CoreVistaAutomation LLP 0245,HIGH,False,5,4,EASY,True
DOC-018838,BID-000245,TND-000823,OEM Authorization,OEM Authorization — CoreVistaAutomation LLP 0245,VALID,2024-01-18,2025-03-27,CoreVistaAutomation LLP 0245,MEDIUM,False,4,3,EASY,True
DOC-018839,BID-000245,TND-000823,Experience Certificate,Experience Certificate — CoreVistaAutomation LLP 0245,VALID,2023-04-27,,CoreVistaAutomation LLP 0245,MEDIUM,False,6,3,EASY,True
DOC-018840,BID-001043,TND-000824,GST Certificate,GST Certificate — ZenithSolutions LLP 1043,VALID,2025-09-01,2026-07-25,ZenithSolutions LLP 1043,MEDIUM,False,5,2,HARD,True
DOC-018841,BID-001043,TND-000824,Udyam/MSME Certificate,Udyam/MSME Certificate — ZenithSolutions LLP 1043,VALID,2025-09-09,2027-05-08,ZenithSolutions LLP 1043,HIGH,False,4,3,HARD,True
DOC-018842,BID-001043,TND-000824,Financial/Turnover Document,Financial/Turnover Document — ZenithSolutions LLP 1043,VALID,2024-03-08,,ZenithSolutions LLP 1043,HIGH,False,6,6,HARD,True
DOC-018843,BID-001043,TND-000824,PAN Document,PAN Document — ZenithSolutions LLP 1043,VALID,2025-06-15,,ZenithSolutions LLP 1043,LOW,False,5,5,HARD,True
DOC-018844,BID-001043,TND-000824,Experience Certificate,Experience Certificate — ZenithSolutions LLP 1043,VALID,2024-07-08,,ZenithSolutions LLP 1043,MEDIUM,False,6,1,HARD,True
DOC-018845,BID-000665,TND-000824,GST Certificate,GST Certificate — TechspireAutomation LLP 0665,VALID,2025-08-19,2027-01-18,TechspireAutomation LLP 0665,LOW,False,6,6,HARD,True
DOC-018846,BID-000665,TND-000824,Supporting Document,Supporting Document — TechspireAutomation LLP 0665,VALID,2024-04-05,,TechspireAutomation LLP 0665,LOW,False,4,4,HARD,True
DOC-018847,BID-000665,TND-000824,Udyam/MSME Certificate,Udyam/MSME Certificate — TechspireAutomation LLP 0665,VALID,2025-04-20,2027-06-06,TechspireAutomation LLP 0665,LOW,False,5,2,HARD,True
DOC-018848,BID-000665,TND-000824,Financial/Turnover Document,Financial/Turnover Document — TechspireAutomation LLP 0665,VALID,2024-12-20,,TechspireAutomation LLP 0665,HIGH,False,6,3,HARD,True
DOC-018849,BID-000665,TND-000824,PAN Document,PAN Document — TechspireAutomation LLP 0665,VALID,2024-05-12,,TechspireAutomation LLP 0665,LOW,True,3,2,HARD,True
DOC-018850,BID-000665,TND-000824,Experience Certificate,Experience Certificate — TechspireAutomation LLP 0665,VALID,2025-11-04,,TechspireAutomation LLP 0665,MEDIUM,False,4,4,HARD,True
DOC-018851,BID-000960,TND-000824,GST Certificate,GST Certificate — AsterIndustries Pvt Ltd 0960,VALID,2025-03-12,2027-07-09,AsterIndustries Pvt Ltd 0960,HIGH,False,3,1,HARD,True
DOC-018852,BID-000960,TND-000824,Supporting Document,Supporting Document — AsterIndustries Pvt Ltd 0960,VALID,2025-10-24,,AsterIndustries Pvt Ltd 0960,HIGH,False,3,3,HARD,True
DOC-018853,BID-000960,TND-000824,Udyam/MSME Certificate,Udyam/MSME Certificate — AsterIndustries Pvt Ltd 0960,VALID,2024-10-13,2027-03-29,AsterIndustries Pvt Ltd 0960,HIGH,False,5,3,HARD,True
DOC-018854,BID-000960,TND-000824,Financial/Turnover Document,Financial/Turnover Document — AsterIndustries Pvt Ltd 0960,VALID,2024-08-25,,AsterIndustries Pvt Ltd 0960,MEDIUM,False,3,1,HARD,True
DOC-018855,BID-000960,TND-000824,PAN Document,PAN Document — AsterIndustries Pvt Ltd 0960,VALID,2024-01-30,,AsterIndustries Pvt Ltd 0960,MEDIUM,False,4,4,HARD,True
